Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.002,0.32,0.5,0.75,0.25,190,141,150,63.714744346702915,20.095124599722013,2.4707239028154415
0.002,0.32,0.5,0.8,0.25,179,144,150,63.320239008689725,14.023253942402059,1.6264589672876584
0.002,0.32,0.5,0.85,0.25,190,142,148,63.82922834153463,19.057512579694624,3.993099665029476
0.0135,0.003,0.5,0.6,0.25,228,184,153,78.2168529107692,11.52745241641695,21.837065843779623
0.0135,0.003,0.5,0.65,0.25,229,185,156,78.49189928799224,11.752469797833175,20.854659248289664
0.0135,0.003,0.5,0.75,0.25,229,186,153,78.64049256764761,11.105110926389884,22.646582054049922
0.0135,0.003,0.5,0.8,0.25,228,185,154,78.49136340551868,10.993934195436871,21.79653477485264
0.0135,0.003,0.5,0.85,0.25,228,185,156,78.48636938139181,11.414320951882273,20.726048629726847
0.0135,0.02,0.5,0.6,0.25,211,161,139,70.47934533671288,15.718856011353754,18.35889460386486
0.0135,0.02,0.5,0.65,0.25,212,158,137,69.88745815617408,17.081957567681382,18.98178361788152
0.0135,0.02,0.5,0.75,0.25,216,159,138,70.60388345634234,18.409399998234154,19.345318942109735
0.0135,0.02,0.5,0.8,0.25,215,160,140,70.72516283370567,17.47369589234943,18.6574548996046
0.0135,0.02,0.5,0.85,0.25,215,159,137,70.46293657910759,17.755670386725985,19.549738172637298
0.0135,0.07,0.5,0.6,0.25,195,134,133,62.095064806687844,23.44838556096279,9.956626026769943
0.0135,0.07,0.5,0.65,0.25,198,134,132,62.44084507217133,24.071197246821217,11.309194734153039
0.0135,0.07,0.5,0.75,0.25,196,134,133,62.341939780835176,23.76089234006723,10.0568698800801
0.0135,0.07,0.5,0.8,0.25,201,135,129,62.93347328973269,24.71612667444828,13.580740149980075
0.0135,0.07,0.5,0.85,0.25,200,133,134,62.47920023909079,26.15483053457868,10.023897305745045
0.0135,0.16,0.5,0.6,0.25,175,128,126,58.36841310476426,17.796602640865355,8.45043162739232
0.0135,0.16,0.5,0.65,0.25,174,126,127,57.59502331388518,18.80234206135073,6.476316462662268
0.0135,0.16,0.5,0.75,0.25,180,121,130,57.29816240757775,24.36574118333151,4.423544827504933
0.0135,0.16,0.5,0.8,0.25,180,124,129,57.87576835685036,22.505036821273862,5.809049968251689
0.0135,0.16,0.5,0.85,0.25,178,125,124,57.79663188512828,20.24019188132886,8.982915715209883
0.0135,0.32,0.5,0.6,0.25,161,125,122,55.86788508131764,13.587281573590015,6.817007195381408
0.0135,0.32,0.5,0.65,0.25,164,122,122,55.460015850646116,16.689442425871338,6.226129024262361
0.0135,0.32,0.5,0.75,0.25,164,121,117,55.158721422303685,16.133397680789805,8.545344794506926
0.0135,0.32,0.5,0.8,0.25,168,121,118,55.51357496793277,18.32314878346103,8.869083846392133
0.0135,0.32,0.5,0.85,0.25,171,125,119,56.868509065195354,17.057220202925993,10.367721103077399
0.0425,0.003,0.5,0.6,0.25,192,144,105,63.72946805639948,13.357048301592844,27.877951766322482
0.0425,0.003,0.5,0.65,0.25,192,144,107,63.766801493631334,13.22569376793642,26.91650325808976
0.0425,0.003,0.5,0.75,0.25,192,143,106,63.56165348010927,13.880862240372327,27.01335993503937
0.0425,0.003,0.5,0.8,0.25,194,143,106,63.72007594555255,14.248046710715833,27.548777161029946
0.0425,0.003,0.5,0.85,0.25,194,143,111,63.74518817656292,15.129745673736982,24.819402170979888
0.0425,0.02,0.5,0.6,0.25,177,116,99,54.94909950020711,22.342916779142907,19.174226047388455
0.0425,0.02,0.5,0.65,0.25,179,118,100,55.77674609122103,21.444178460335362,19.479839406805354
0.0425,0.02,0.5,0.75,0.25,180,119,101,56.18165007860793,21.486818746752846,19.545522876893262
0.0425,0.02,0.5,0.8,0.25,179,118,100,55.77649924028795,21.666456034534153,19.838139907730934
0.0425,0.02,0.5,0.85,0.25,181,119,102,56.28345353139001,21.966540264933386,19.438745205367304
0.0425,0.07,0.5,0.6,0.25,160,106,99,50.47512074032686,20.880841834663265,12.45920984333595
0.0425,0.07,0.5,0.65,0.25,161,105,101,50.38331108742749,22.04805984108804,11.41224852685192
0.0425,0.07,0.5,0.75,0.25,165,104,98,50.56009319566225,23.509688815518125,13.782260737355267
0.0425,0.07,0.5,0.8,0.25,166,105,96,50.905199095736606,23.487981979886776,15.342511550147918
0.0425,0.07,0.5,0.85,0.25,167,102,94,50.391918489292905,24.9732893280854,15.47292765695627
0.0425,0.16,0.5,0.6,0.25,149,108,105,49.87870180410691,15.803564653335933,8.113890534916045
0.0425,0.16,0.5,0.65,0.25,153,108,101,50.308889116659785,16.979851576849004,10.984070938026136
0.0425,0.16,0.5,0.75,0.25,158,106,101,50.27663608134948,20.612544319785652,11.00974682888416
0.0425,0.16,0.5,0.8,0.25,160,105,100,50.306753851189725,21.43293717064526,11.615670601953209
0.0425,0.16,0.5,0.85,0.25,158,107,100,50.38123466631437,19.5558488978429,11.68907006541886
0.0425,0.32,0.5,0.6,0.25,135,105,97,47.24788928156169,10.834120694149851,9.01350667418168
0.0425,0.32,0.5,0.65,0.25,142,104,101,47.8537546003655,14.987963966086538,7.574639309694664
0.0425,0.32,0.5,0.75,0.25,143,107,99,48.666725350888456,13.47917523403791,9.688293469623455
0.0425,0.32,0.5,0.8,0.25,146,106,100,48.98441399393823,14.85820096248791,9.602423062865938
0.0425,0.32,0.5,0.85,0.25,141,101,101,47.201289718605594,15.975891498247407,6.375741304688276
0.1,0.003,0.5,0.6,0.25,149,99,71,46.8581199369609,17.09663820929036,23.95981296758193
0.1,0.003,0.5,0.65,0.25,151,99,70,46.9890990594269,17.900645635828884,24.718109914707973
0.1,0.003,0.5,0.75,0.25,151,98,67,46.90281935164009,17.709096028142802,26.691779902836878
0.1,0.003,0.5,0.8,0.25,150,98,67,46.61127151041051,17.805084803409866,26.209732563955455
0.1,0.003,0.5,0.85,0.25,150,98,65,46.66028281004871,17.482900829628612,27.041835372180678
0.1,0.02,0.5,0.6,0.25,138,89,67,42.802993000160505,17.480328999386728,20.759643891083932
0.1,0.02,0.5,0.65,0.25,142,90,60,43.66675390051972,17.988407280956853,26.31846243704169
0.1,0.02,0.5,0.75,0.25,140,91,62,43.49617635352009,16.75937895010898,24.65556432693663
0.1,0.02,0.5,0.8,0.25,140,91,65,43.72134033741257,17.009996113974246,23.48083704595475
0.1,0.02,0.5,0.85,0.25,141,92,62,44.02337812888956,16.58839410393309,25.43776666579379
0.1,0.07,0.5,0.6,0.25,124,77,72,38.05935701277667,19.547358510969172,11.365657140867025
0.1,0.07,0.5,0.65,0.25,120,77,73,37.673886262466084,17.930955291141608,9.87385758120175
0.1,0.07,0.5,0.75,0.25,123,75,68,37.35667918262883,19.627758114253297,12.820072362457523
0.1,0.07,0.5,0.8,0.25,125,74,67,37.40098583549901,20.91909651477586,13.144029695158288
0.1,0.07,0.5,0.85,0.25,127,71,70,37.05686473948569,23.637558545339942,10.976448704179642
0.1,0.16,0.5,0.6,0.25,118,80,70,38.06819865196636,14.280301826577302,12.54067752172695
0.1,0.16,0.5,0.65,0.25,120,80,68,38.461710761184825,15.02108315375228,14.362186543329369
0.1,0.16,0.5,0.75,0.25,120,77,70,37.67047086393047,17.03248631278295,11.446864895556864
0.1,0.16,0.5,0.8,0.25,125,78,71,38.51388147324334,18.856376587019554,12.631922212387703
0.1,0.16,0.5,0.85,0.25,123,78,70,38.11885353621097,18.187462528364478,12.29965223428
0.1,0.32,0.5,0.6,0.25,105,80,72,36.49189794396727,9.627369003907427,8.416064126823752
0.1,0.32,0.5,0.65,0.25,109,79,71,36.68382779821344,11.889166668686835,9.49233481458107
0.1,0.32,0.5,0.75,0.25,108,76,71,35.70092079403989,13.055527905162927,8.22693035469152
